,umap_x,umap_y,read_cnt,bar_cnt,ncbi_id,Domain,Phylum,Class,Order,Family,Genus
780,6.2463107,4.835372,11856,1,2026770,Bacteria,Nitrospirota,Thermodesulfovibrionia,Thermodesulfovibrionales,UBA9935,Fen-1308
781,39.23178,37.920033,179840,6,2026771,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,MB11C04
782,10.637256,3.8638058,6574,1,2026776,Bacteria,Proteobacteria,Alphaproteobacteria,TMED109,TMED109,TMED109
783,6.2839017,6.09145,11372,1,2026778,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,SM1A02,UBA12014
784,35.530838,30.637978,2043105,7,2026779,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,UBA1268,UBA1268
785,26.337305,30.879993,9346,5,2026780,Bacteria,Planctomycetota,UBA8742,UBA2392,UBA2392,UBA2392
786,76.196686,193.93542,291414,12,2026782,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,HTCC2207
787,9.528618,6.142178,49368,1,2026785,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_B,TMED25,TMED25
788,12.658105,10.483976,5851,2,2026789,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Salinisphaeraceae,GCA-2683405
789,130.37724,234.80415,2131704,22,2026790,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA1994
790,6.99516,4.985043,6442,1,2026791,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Palsa-89
791,8.496907,-4.120046,1189,1,2026795,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
792,60.808437,54.8651,67070,3,2026796,Bacteria,Proteobacteria,Gammaproteobacteria,PS1,Thioglobaceae,Thioglobus
793,130.00221,185.95703,241769,15,2026799,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,SW10
794,22.064497,26.458992,45662,3,2026801,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,Arctic95D-9
795,6.5765357,4.8279886,4099,1,2026809,Bacteria,Dependentiae,Babeliae,Babeliales,GCA-2721975,GCA-2721975
796,12.517329,11.157326,29647,2,2027405,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azoarcus
797,6.332406,6.059906,1718,1,2027456,Bacteria,Firmicutes_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella
798,7.377217,4.92121,19952,1,2027857,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mariniflexile
799,6.9157343,1.8661871,12822,1,2027918,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
800,6.586725,6.008417,15086,1,2030800,Bacteria,CG03,SLGR01,SLGR01,PWQF01,PWQF01
801,5.8551316,6.42481,4433,1,2030806,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,SCTK01
802,9.685239,5.851122,54868,2,2030810,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA2163,UBA10103
803,6.56708,4.773851,1136,1,2032625,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas_B
804,6.2930174,5.0615726,1627,1,2032658,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,WMHbin7,WMHbin7
805,6.520374,6.5123744,24963,1,2033588,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chloroherpetonaceae,Thermochlorobacter
806,12.758574,12.790168,1203,1,2035202,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
807,6.6487646,6.6107683,1907,1,2035410,Bacteria,Armatimonadota,Fimbriimonadia,OS-L,GBS-DC,HRBIN15
808,5.707767,6.1196856,11785,1,2039167,Bacteria,Firmicutes_E,Sulfobacillia,Sulfobacillales,Sulfobacillaceae,Sulfobacillus
809,10.960472,6.1176543,6383,1,2041841,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
810,6.1006103,5.2995768,1183,1,2044941,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,QNYL01
811,6.732518,4.7500033,1461,1,2044944,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pelobium
812,5.818087,5.763649,2735,1,2047986,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae,Geminocystis
813,6.2657776,5.930017,1380,1,2048667,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1033
814,7.0659003,5.782869,8473,1,2049431,Bacteria,Firmicutes_A,Clostridia,Tissierellales,Dethiosulfatibacteraceae,CSBR16-49
815,5.6644697,5.656908,6465,1,2052139,Bacteria,Patescibacteria,Microgenomatia,UBA10105,UBA10105,UBA10118
816,11.521914,11.929695,4306,2,2052142,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,Bog-209
817,6.1395073,6.216586,1382,1,2052153,Bacteria,Patescibacteria,Paceibacteria,UBA9983,UBA11359,PALSA-1337
818,6.99656,5.99751,1210,1,2052162,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,PALSA-1006
819,29.079851,39.065014,58148,5,2052165,Bacteria,Bacteroidota,Bacteroidia,Holophagales,Holophagaceae,Holophaga
820,6.908868,4.7686234,5047,1,2052166,Bacteria,Cyanobacteria,Vampirovibrionia,Caenarcaniphilales,Caenarcanaceae,LMEP-10873
821,19.441948,18.65678,3172,2,2052174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis
822,6.055923,5.524278,3267,1,2052183,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,AV80
823,20.351797,13.493562,61237,3,2052315,Bacteria,Dormibacterota,Dormibacteria,UBA8260,UBA8260,UBA8260
824,6.3900037,6.8688087,2000,1,2052837,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,UBA11063,UBA11063
825,6.7674193,6.3530955,1363,1,2053307,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfurivibrionaceae,UBA2262
826,2.3942406,10.008279,14000,1,2053492,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
827,6.4470673,5.996398,1405,1,2053538,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,RXIW01
828,6.2258215,5.1557946,4293,1,2053551,Bacteria,Edwardsbacteria,AC1,AC1,EtOH8,UBA2226
829,12.618905,11.16802,25268,2,2053634,Bacteria,Patescibacteria,ABY1,SG8-24,2-12-FULL-60-25,2-12-FULL-60-25
830,8.59968,7.7464137,15365,1,2055143,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter
831,7.3476586,5.8296,2668,1,2055160,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Kyrpidia
832,7.2296515,5.0432086,9504,1,2056779,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter
833,26.463314,27.4719,4266,2,2056863,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
834,6.110923,6.5363307,7382,1,2057808,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lacinutrix
835,9.550992,4.731993,1587,1,2058306,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum
836,6.9420285,1.5583084,6270,1,2058924,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
837,9.8494005,10.90155,1199,1,2066515,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Pseudoalteromonas
838,7.7095904,-1.2029697,1114,1,2070616,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
839,7.470435,5.8742266,1291,1,2072418,Bacteria,Zixibacteria,MSB-5A5,GN15,12-Feb,12-Feb
840,17.315191,8.338559,3075,2,2072420,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia
841,6.9675207,5.464744,1957,1,2073157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Roseibium
842,5.3631477,5.125131,8165,1,2075565,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
843,8.983447,-18.909073,19762,1,2080766,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
844,7.1633086,5.808025,1577,1,2082188,Bacteria,Proteobacteria,Gammaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
845,7.281435,5.548585,3311,1,2086571,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Nevskiaceae,Solimonas_A
846,6.9160404,1.160635,5247,1,2093747,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
847,6.794015,5.260291,15011,1,2100723,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Algibacter_B
848,10.789005,14.006882,19795,2,2109914,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ottowia
849,13.918348,12.741161,3211,2,2126983,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
850,7.5313387,3.7364874,19599,1,2126993,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
851,7.306207,3.7155466,6710,1,2133950,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466
852,4.563291,1.4342383,17131,1,2135485,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
853,10.911646,3.6958168,8134,1,2135622,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
854,11.326496,3.419512,1140,1,2135627,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
855,38.335052,38.65178,159322,3,2135633,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
856,145.91473,151.17786,71629,11,2135635,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
857,189.81993,190.78534,197175,15,2135638,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
858,7.191712,3.8992214,4110,1,2135640,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Giesbergeria
859,61.73562,92.14968,78668,5,2135721,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pelomonas
860,2.5012136,9.753785,1244,1,2136175,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
861,5.2324553,7.1155148,21777,1,2138210,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Lutibacter
862,9.232073,-0.50403464,19086,1,2138300,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides
863,7.743357,5.17533,86922,1,2153361,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paucibacter_A
864,5.2658234,4.6622434,19672,1,2153364,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Pedobacter
865,12.664787,12.535207,1424,1,2153365,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
866,10.746264,6.2045717,18485,1,2161981,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
867,10.003427,6.2305117,6996,1,2161984,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
868,12.552341,6.249779,1323,1,2161987,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
869,11.267007,6.218508,4098,1,2161989,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
870,9.961444,6.147529,9622,1,2161990,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
871,11.0168495,6.242855,4351,1,2161999,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
872,9.887557,6.2484846,1151,1,2162007,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,AAA240-E13
873,10.577005,5.8833747,3698,1,2162022,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
874,9.740801,5.7620215,23973,1,2162024,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter_A
875,28.172318,11.960501,12769,2,2162027,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
876,24.340605,12.340857,2458,2,2162029,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
877,14.5277195,6.162131,4641,1,2162038,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
878,36.499096,17.956753,33777,3,2162039,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
879,11.63003,6.1123896,31934,1,2162041,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
880,70.72914,30.33307,71566,5,2162043,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
881,162.9024,72.88549,247379,12,2162044,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
882,24.373283,12.360408,13203,2,2162047,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
883,12.293973,6.3391714,26880,1,2162050,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
884,21.141937,12.44202,24506,2,2162053,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
885,11.360932,6.5021653,8017,1,2162055,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
886,45.25861,17.530756,16653,3,2162057,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
887,10.495573,6.1043286,1643,1,2162058,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter
888,6.77396,6.9500184,12660,1,2162508,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Prochlorococcus_A
889,5.8156023,5.5207114,11989,1,2162554,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86,D2472,D2472
890,6.9091797,6.4911823,5465,1,2162591,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_B,TMED25,MED-G09
891,14.403065,12.244328,6696,2,2163009,Archaea,Thermoplasmatota,Poseidoniia,Poseidoniales,Poseidoniaceae,MGIIa-L3
892,13.368803,10.15143,11726,2,2163554,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales_A,Dendrosporobacteraceae,FL31
893,7.049449,6.5949407,5207,1,2169539,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,DM2
894,6.025166,5.446718,20356,1,2174228,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albibacillus
895,6.248121,5.329628,1421,1,2183901,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Aquaspirillaceae,Microvirgula
896,5.464242,5.250771,4077,1,2184083,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera_A
897,13.301751,11.907072,6194,2,2184312,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Nitrotoga
898,6.3155046,4.6518416,3180,1,2202731,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Pontiellaceae,Pontiella
899,8.513367,-4.125965,1882,1,2202732,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
900,21.997038,-0.47621703,1001,1,2211106,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA9320
901,6.909829,7.2120852,1297,1,2211108,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,UBA2250
902,6.8564177,5.0987444,7373,1,2211117,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola
903,11.180814,3.522978,4697,1,2211133,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
904,11.881144,17.603033,28603,1,2211392,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,P30C
905,6.2438765,5.1839924,11547,1,2212470,Bacteria,Eisenbacteria,RBG-16-71-46,SZUA-252,SZUA-252,WS-9
906,7.200988,5.1812453,1589,1,2212473,Bacteria,Verrucomicrobiota,Kiritimatiellae,UBA8416,SLMC01,SLMC01
907,89.73773,90.72003,24948,7,2219062,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
908,7.2099285,6.041287,16837,1,2219657,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria
909,31.231865,19.615799,2179,1,2219865,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
910,10.626576,62.991863,20545,6,2231055,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Pelagibacteraceae,Pelagibacter
911,5.7580967,5.377951,1065,1,2250575,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
912,7.52258,5.367098,1046,1,2259595,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Runella
913,6.3861465,6.5765023,11547,1,2268030,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,SYSU-D60009
914,6.1024265,5.6780925,1001,1,2269045,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
915,4.8637033,5.7251177,1978,1,2282123,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella
916,6.786551,2.3015547,2171,1,2290923,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Crenobacter
917,6.0507684,4.5491323,5171,1,2292364,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
918,6.8108854,3.3665848,11839,1,2293433,Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,SW132
919,5.602107,-0.7402252,1706,1,2294117,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Hydrogenophaga
920,6.2859855,5.631892,1915,1,2303578,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nioella
921,6.7239943,-3.8872223,8836,1,2305446,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium
922,6.4326353,5.8392606,9521,1,2305508,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
923,6.81881,6.7176313,1781,1,2315236,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,JOSHI-001
924,44.176636,112.956276,291333,7,2315479,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Porticoccaceae,HTCC2207
925,30.53524,129.8283,120700,13,2316108,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Azonexus
926,7.316579,5.249732,3911,1,2316528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Lichenihabitans
927,6.6673403,3.59142,18569,1,2316732,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Corallococcus
928,7.389398,5.1547165,3971,1,2320104,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502
929,6.8120246,6.535299,3412,1,2320855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Mangrovicoccus
930,22.257603,-0.36574337,1150,1,2320858,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA9320
931,9.242101,-10.022774,7721,1,2320863,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum
932,6.6274495,4.8534036,1679,1,2320865,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Paucimonas
933,92.04999,57.177032,13838,3,2448774,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
934,10.86967,3.756418,1682,1,2478552,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
935,13.177816,13.608646,14470,1,2478662,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Acidovorax_D
936,7.5868382,-0.92165583,3203,1,2482750,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E
937,4.4726186,7.27655,15170,1,2483459,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,PRS1
938,6.888285,2.0325568,1656,1,2485145,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces
939,6.3241253,4.9398823,1790,1,2485163,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum
940,16.175472,10.092346,12368,2,2486853,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes
941,8.570655,7.678977,3046,1,2488665,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Marinobacter
942,6.3192773,6.7252254,2410,1,2493092,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium
943,6.063245,5.9159327,43582,1,2493639,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella
944,6.2103744,5.521292,2221,1,2494697,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Mangrovimonas
945,2.9528396,5.3624754,1675,1,2496871,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhizobacter
946,9.390183,-0.71537286,1338,1,2497878,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides
947,6.195458,5.226045,2292,1,2502194,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,SCMT01
948,-56.743935,90.04354,42486,6,2502211,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
949,616.61566,384.17728,647409,20,2502217,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
950,6.835223,5.7828584,5226,1,2502218,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
951,5.055341,6.231941,2873,1,2502226,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
952,122.52716,76.03175,11825,4,2502228,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
953,6.868865,2.2488883,2051,1,2502235,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SCOH01,Chitinivorax
954,22.153652,-13.586685,19609,3,2507565,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,VBAS01
955,6.8509645,6.8126855,17348,1,2508719,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Lacibacter
956,8.464821,-4.0910087,2421,1,2508726,Archaea,Thermoproteota,Nitrososphaeria,Nitrososphaerales,Nitrosopumilaceae,Nitrosopumilus
957,12.253426,11.993223,2483,1,2509457,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Xylanimonas
958,-2.8940837,-12.927124,2680,1,2510331,Bacteria,Actinobacteriota,Acidimicrobiia,TMED189,TMED189,TMED189
959,10.42919,14.611607,127915,2,2510333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Litoricolaceae,Litoricola
960,5.9130673,4.9174643,2281,1,2511171,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus
961,1.736621,10.572886,2471,1,2512149,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhizobiaceae,Rhizobium
962,6.932519,5.507564,1601,1,2517819,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Muricauda
963,9.375302,-0.6152882,2647,1,2518372,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides
964,6.91565,5.9377112,3568,1,2518986,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307,Cyanobiaceae,Synechococcus_E
965,8.025079,6.193215,12945,1,2530375,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,UBA2250
966,6.4540753,6.626911,2024,1,2545468,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,Aeromicrobium_A
967,6.7115493,5.8015103,24282,1,2547429,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter
968,6.2502027,6.661129,12040,1,2558175,Bacteria,Proteobacteria,Alphaproteobacteria,ATCC43930,Stellaceae,Stella
969,8.180728,5.3807206,13485,1,2559614,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus
970,7.206775,5.846287,6572,1,2560052,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F
971,9.135505,-9.83057,1349,1,2561929,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Noviherbaspirillum
972,6.2368345,6.7118034,1108,1,2562311,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas_A
973,-9.401244,15.098017,6255,1,2563944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
974,6.4103556,6.2182193,4398,1,2567938,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,GCA-005144965
